WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-02-07 18:48:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;   53
2017-02-07 18:49:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;   52
2017-02-07 18:50:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;   51
2017-02-07 18:51:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;   50
2017-02-07 18:52:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   49
2017-02-07 18:53:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;   48
2017-02-07 18:54:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;   47
2017-02-07 18:55:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;   46
2017-02-07 18:56:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;   45
2017-02-07 18:57:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;   44
2017-02-07 18:58:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;   43
2017-02-07 18:59:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;   43
2017-02-07 19:00:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   42
2017-02-07 19:01:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   41
2017-02-07 19:02:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   40
2017-02-07 19:03:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   39
2017-02-07 19:04:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   38
2017-02-07 19:05:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;   37
2017-02-07 19:06:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   36
2017-02-07 19:07:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   35
2017-02-07 19:08:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;   34
2017-02-07 19:09:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   33
2017-02-07 19:10:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   32
2017-02-07 19:11:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   31
2017-02-07 19:12:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   30
2017-02-07 19:13:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   29
2017-02-07 19:14:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;   29
2017-02-07 19:15:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;   29
2017-02-07 19:16:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.7800;0.0000;    0;   28
2017-02-07 19:17:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.7800;0.0000;    0;   27
2017-02-07 19:18:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.8700;0.0000;    0;   27
2017-02-07 19:19:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;   26
2017-02-07 19:20:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;   25
2017-02-07 19:21:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   24
2017-02-07 19:22:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   23
2017-02-07 19:23:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   22
2017-02-07 19:24:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   22
2017-02-07 19:25:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   21
2017-02-07 19:26:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   20
2017-02-07 19:27:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   19
2017-02-07 19:28:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   18
2017-02-07 19:29:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;   17
2017-02-07 19:30:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   17
2017-02-07 19:31:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   17
2017-02-07 19:32:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   16
2017-02-07 19:33:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   15
2017-02-07 19:34:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;   14
2017-02-07 19:35:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;   14
2017-02-07 19:36:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;   13
2017-02-07 19:37:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.6100;0.0000;    0;   12
2017-02-07 19:38:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.6100;0.0000;    0;   11
2017-02-07 19:39:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.6100;0.0000;    0;   10
2017-02-07 19:40:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.6100;0.0000;    0;    9
2017-02-07 19:41:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    8
2017-02-07 19:42:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    7
2017-02-07 19:43:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;    8
2017-02-07 19:44:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;    7
2017-02-07 19:45:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    6
2017-02-07 19:46:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    6
2017-02-07 19:47:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;    5
2017-02-07 19:48:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    4
2017-02-07 19:49:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    3
2017-02-07 19:50:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    4
2017-02-07 19:51:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    3
2017-02-07 19:52:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    4
2017-02-07 19:53:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    3
2017-02-07 19:54:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    2
2017-02-07 19:55:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    1
2017-02-07 19:56:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 19:57:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 19:58:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 19:59:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    2
2017-02-07 20:00:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    2
2017-02-07 20:01:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    1
2017-02-07 20:02:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    1
2017-02-07 20:03:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    1
2017-02-07 20:04:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 20:05:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 20:06:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 20:07:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    1
2017-02-07 20:08:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:09:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:10:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:11:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:12:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:13:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:14:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:15:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:16:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 20:17:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 20:18:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 20:19:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    1
2017-02-07 20:20:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:21:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:22:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:23:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:24:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 20:25:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:26:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 20:27:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:28:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:29:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 20:30:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    1
2017-02-07 20:31:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:32:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 20:33:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.6400;0.0000;    0;    0
2017-02-07 20:34:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 20:35:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:36:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:37:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:38:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:39:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 20:40:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 20:41:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 20:42:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:43:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:44:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:45:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 20:46:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 20:47:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:48:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 20:49:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    2
2017-02-07 20:50:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    2
2017-02-07 20:51:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    1
2017-02-07 20:52:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 20:53:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    1
2017-02-07 20:54:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:55:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 20:56:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 20:57:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 20:58:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.7300;0.0000;    0;    0
2017-02-07 20:59:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.7300;0.0000;    0;    0
2017-02-07 21:00:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 21:01:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 21:02:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:03:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:04:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:05:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 21:06:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 21:07:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 21:08:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 21:09:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:10:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 21:11:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 21:12:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.4500;0.0000;    0;    0
2017-02-07 21:13:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 21:14:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.5400;0.0000;    0;    0
2017-02-07 21:15:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 21:16:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 21:17:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 21:18:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.3600;0.0000;    0;    0
2017-02-07 21:19:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 21:20:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.1700;0.0000;    0;    0
2017-02-07 21:21:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.2600;0.0000;    0;    0
2017-02-07 21:22:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;25.0700;0.0000;    0;    0
2017-02-07 21:23:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:24:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:25:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:26:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:27:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:28:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:29:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:30:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;    0
2017-02-07 21:31:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;    0
2017-02-07 21:32:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:33:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:34:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:35:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.9700;0.0000;    0;    0
2017-02-07 21:36:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:37:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:38:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:39:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:40:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:41:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:42:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:43:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:44:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:45:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:46:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:47:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:48:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.8800;0.0000;    0;    0
2017-02-07 21:49:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7900;0.0000;    0;    0
2017-02-07 21:50:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;    0
2017-02-07 21:51:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.7000;0.0000;    0;    0
2017-02-07 21:52:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.6100;0.0000;    0;    0
2017-02-07 21:53:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;    0
2017-02-07 21:54:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    0
2017-02-07 21:55:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    0
2017-02-07 21:56:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;    0
2017-02-07 21:57:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 21:58:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    0
2017-02-07 21:59:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    0
2017-02-07 22:00:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    0
2017-02-07 22:01:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:02:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:03:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:04:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.5200;0.0000;    0;    0
2017-02-07 22:05:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:06:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;    0
2017-02-07 22:07:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;    0
2017-02-07 22:08:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:09:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.4200;0.0000;    0;    0
2017-02-07 22:10:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.3300;0.0000;    0;    1
2017-02-07 22:11:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;    4
2017-02-07 22:12:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;    3
2017-02-07 22:13:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    2
2017-02-07 22:14:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    1
2017-02-07 22:15:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;    0
2017-02-07 22:16:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;    0
2017-02-07 22:17:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;    0
2017-02-07 22:18:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.3300;0.0000;    0;    0
2017-02-07 22:19:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;22.9600;0.0000;    0;    0
2017-02-07 22:20:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.4200;0.0000;    0;    0
2017-02-07 22:21:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.6000;0.0000;    0;    0
2017-02-07 22:22:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.8700;0.0000;    0;    0
2017-02-07 22:23:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    0
2017-02-07 22:24:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    0
2017-02-07 22:25:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;    0
2017-02-07 22:26:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;    0
2017-02-07 22:27:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;    0
2017-02-07 22:28:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.2400;0.0000;    0;    0
2017-02-07 22:29:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.0500;0.0000;    0;    0
2017-02-07 22:30:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;    0
2017-02-07 22:31:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;    0
2017-02-07 22:32:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;24.1400;0.0000;    0;    0
2017-02-07 22:33:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.9600;0.0000;    0;    0
2017-02-07 22:34:00;0.0000;116.7700;    0;    0;    0;    0;    0;    0;    0;23.7800;0.0000;    0;    0
